89;189;दर;लोक;मान, मात्रा, माप, आदि जिसे दूसरी वस्तु के मान, मात्रा, माप, आदि के अनुपात के रूप में माना जाता है;एकाहून अधिक व्यक्ती; लड़कियों की साक्षरता दर में वृद्धि हो रही है; नेत्याचे भाषण ऐकण्यासाठी बरेच लोक जमले होते
90;190;कजरारा;उद्धट;(नेत्र) जिसमें काजल लगा हो;मोठ्यांचा अनादर करणारा; उसकी कजरारी आँखें सबको सम्मोहित कर रही थीं; उद्धट वागणुकीमुळे आईने दामूला बदडले.
91;191;अनुबंध;स्वजन;कोई काम करने के लिए दो या कई पक्षों में होने वाला, विशेषकर लिखित एवं कानून द्वारा प्रवर्तनीय ठहराव या निश्चय;स्वतःच्या घराण्यातील व्यक्ती; दोनों पक्षों के बीच यह अनुबंध हुआ कि वे एक दूसरे के मामले में दखल नहीं देंगे; आपले स्वजन समोर उभे पाहून अर्जुनाने युद्ध करण्यास नकार दिला
92;192;समझौता;सजातीय;लेन-देन, व्यवहार, झगड़े, विवाद आदि के संबंध में सब पक्षों में आपस में होने वाला निपटारा;एकाच वर्गात सामावणारे; कश्मीर मसले पर भारत पाक समझौता आवश्यक है; वाघ आणि मांजर हे प्राणी मार्जारकुळातले सजातीय प्राणी आहेत
93;193;ठेका;उपायरहित;कुछ धन आदि के बदले में किसी का कोई काम पूरा करने या कराने का लिया गया जिम्मा;ज्याला कोणताही उपाय नाही असा; उसे सड़क बनवाने का ठेका मिला; कोणतीही समस्या उपायरहित नसते.
94;194;सौदा;धडधाकट;खरीदने-बेचने या लेन-देन की बात-चीत या व्यवहार;शारीरिकदृष्ट्या अधू नसलेला; सौदा किये बगैर कोई भी सामान नहीं खरीदना चाहिए; धडधाकट माणसाने श्रम टाळू नयेत.
95;195;जिम्मेदारी;तुमचा;किसी कार्य, विषय या बात का लिया जाने वाला भार;समोरच्याचा किंवा समोरील व्यक्तीचा; इस काम को करने की जिम्मेदारी कौन लेगा ?; तुमचे घर खूप सुंदर आहे.
96;196;व्यापार;व्यक्ती;चीज़ें बनाकर या खरीदकर, उसे बेचने का काम;मानव समुदायातील एक घटक; राम की कड़ी मेहनत से उसका व्यापार दिन-रात फल फूल रहा है; प्रत्येक व्यक्तीला समाजाचे नियम पाळावेच लागतात./ आम्हाला बोलवून तो पठ्ठा निघूनच गेला.
97;197;अनुभव;परकीय;वह ज्ञान जो कोई काम या प्रयोग करने से प्राप्त हो;अन्य लोकांशी संबंधित; उसे इस काम का अनुभव है; परकीय सत्तेविरुद्ध लढताना देशवीरांनी हौतात्म्य पत्करले
98;198;याद;विदेशी;वह ज्ञान जो स्मरण शक्ति के द्वारा एकत्र या प्राप्त होता है;दुसर्या देशात राहणारा; बचपन की याद आते ही मन प्रसन्न हो जाता है; विदेशी लोकांकरता भारतीय संस्कृती आश्चर्याचा विषय आहे
99;199;ज्ञान;विरोधी पक्षीय;वस्तुओं और विषयों की वह तथ्यपूर्ण, वास्तविक और संगत जानकारी जो अध्ययन, अनुभव, निरीक्षण, प्रयोग आदि के द्वारा मन या विवेक को होती है;विरोधी पक्षाशी संबंधित अथवा विरोधी पक्षाचा; उसे संस्कृत का अच्छा ज्ञान है; आज संध्याकाळी विरोधी पक्षीय नेत्यांची बैठक होणार आहे.
100;200;अनुभवी;अतिथिगृह;अनुभव रखनेवाला या जिसे किसी काम,वस्तु आदि का अनुभव हो;पाहुण्यांना राहायला दिलेली जागा; इस काम के लिए एक अनुभवी व्यक्ति की आवश्यकता है; ताडोबाचे अतिथिगृह फार मोठे आहे
101;201;भुक्तभोगी;जलाशय;जो भोग चुका हो या भुगतने वाला;जिथे पाणी साचलेले असते अशी एखादी जागा; आजकल रेल में आरक्षण मिलना कितना मुश्किल है यह कोई भुक्तभोगी व्यक्ति ही जान सकता है; जलाशयात अनेक रंगांची कमळे फुलली आहेत
102;202;अभुक्तभोगी;null;जो भुक्तभोगी न हो;null; श्याम अभी अभुक्तभोगी है, जब एक बार ठोकर लगेगी तो खुद ही सँभल जायेगा;null
103;203;अनुभूति;ओसरी;ऐसा मानसिक व्यापार जिसकी बाहरी प्रतिक्रिया तो नहीं होती फिर भी जिससे सुख-दुख का अनुभव होता है;घराच्या पुढच्या भागातील दरवाजापुढचे पुढे भिंती नसलेले आणि वर छप्पर असलेले बांधकाम; बेसुध शरीर अनुभूति से शून्य होता है; ओसरीवर बसून पाऊस पाहण्याची आवड मला लहानपणापासून आहे.
104;204;मनोभाव;मुख्य दरवाजा;मन में उत्पन्न होनेवाला भाव या कोई विचार;एखादे भवन इत्यादीचे सर्वांत प्रमुख किंवा बाहेरचे द्वार; मनोभाव पर नियंत्रण करना कठिन होता है   /  मन में तरह-तरह के भाव आते हैं; हा ह्या किल्ल्याचा मुख्य दरवाजा आहे.
105;205;अनुमति;ग्रहदशा;कोई काम करने से पहले उसके संबंध में बड़ों से मिलने या ली जाने वाली स्वीकृति जो बहुत-कुछ आज्ञा के रूप में होती है;मनुष्यादिकास प्राप्त होणारी शुभाशुभ फलसूचक सूर्यादी ग्रहांची दशा; बड़ों की अनुमति के बिना कोई भी काम नहीं करना चाहिए; ग्रहदशा वाईट असल्याने माझी कामे होत नाहीत
106;206;स्वीकृति;राशिचक्र;स्वीकार करने की क्रिया या भाव;क्रांतिवृत्ताच्या दोहीकडे आठ आठ अंशापावेतो विस्तारलेला एक कल्पित कटिबंध ज्यात मुख्य ग्रहांच्या कक्षा सर्वाशीं सापडतील; भारत सरकार ने इस परियोजना को चालू करने के लिए अपनी स्वीकृति दे दी है; राशिचक्रात बारा राशी आहेत
107;207;अनुमान;राशी;अपने मन से यह समझने की क्रिया या भाव कि ऐसा हो सकता है या होगा;नक्षत्रचक्राच्या किंवा क्रांतिवृत्ताच्या कल्पित बारा भागांपैकी कोणताही एक भाग; कभी-कभी अनुमान गलत भी हो जाता है; रामची रास कन्या आहे
108;208;कल्पना;ग्रह;वह शक्ति या भाव जो मन में नयी, अनोखी, अनदेखी,अनसुनी आदि बातों के स्वरूप को उपस्थित करती है;सूर्याभोवती फिरणारा खगोलीय पिंड; मूर्तिकार की कल्पना पत्थर को तराश कर मूर्त रूप प्रदान करती है; पृथ्वी हा एक ग्रह आहे.
109;209;समर्थन;पूजनीय;किसी के किए हुए काम या सामने रखे हुए सुझाव को ठीक मानकर अपनी दी हुई स्वीकृति;पूजा करण्यायोग्य; हम इस प्रस्ताव का अनुमोदन करते हैं; गौतमबुद्ध हे पूजनीय व्यक्ती होते.
110;210;वाहवाही;नमाज;किसी बात,सुझाव आदि पर प्रसन्नता प्रकट करने की क्रिया या भाव;मुसलमानांची ईश्वरप्रार्थना; मेरे वक्तव्य पर उसकी वाहवाही दिखावटी है; मुसलमान लोक दिवसातून पाच वेळा नमाज पढतात
111;211;विरोध;पूजित;किसी कार्य आदि को रोकने के लिए उसके विपरीत कुछ करने की क्रिया या किसी कार्य, जिसे हम न चाहते हों, के विपरीत कुछ करने की क्रिया;ज्याची पूजा केली आहे असा; राम के विरोध के बावज़ूद भी मैंने चुनाव लड़ा; पूजित गणपतीला सर्वांनी नमस्कार केला.
112;212;उभयचर;आईवडील;जो जल और स्थल दोनों पर रह सके;एखाद्या व्यक्तीच्या संदर्भात तिला जन्म देणारे स्त्री आणि पुरुष; मेंढक एक उभयचर प्राणी है; आईवडिलांची सेवा करणे हे आपले कर्तव्य आहे
113;213;आसक्त;समर्थक;किसी के प्रति अत्यधिक अनुरक्त;एखादा पक्ष किंवा प्रस्ताव, ठराव इत्यादीचे समर्थन करणारी व्यक्ती; सांसारिक वस्तुओं के प्रति आसक्त मन क्षणिक सुख पाता है; ते धर्मनिरपेक्षतेचे कडवे समर्थक आहेत.
114;214;निष्ठावान;ताई;किसी के प्रति निष्ठा, श्रद्धा या भक्ति रखने वाला;वयाने मोठी असलेली बहीण; भगवान राम के प्रति निष्ठावान तुलसीदास को कृष्ण की मूर्ति में भी राम ही दिखे; माझी ताई सर्वांची फार काळजी घेते
115;215;नौकरीशुदा;सोन्याची खाण;काम या उद्यम में लगा रहनेवाला;ज्यामध्ये सोने सापडते ती खाण; मेरी माँ एक नौकरीशुदा महिला हैं; कर्नाटकात अनेक सोन्याच्या खाणी आहेत
116;216;गुप्तदान;लोह भांडार;गुप्त रूप से किया हुआ दान;लोहचे भांडार; सेठ दीनदयालजी गुप्तदान के द्वारा ही दूसरों की आवश्यकताओं की पूर्ति करते हैं; ह्या क्षेत्रात भरपूर लोह भांडार आहे.
117;217;भक्ति;लोखंड;देवी-देवता या ईश्वर के प्रति होने वाला विशेष प्रेम;काळ्या रंगाचा एक धातू ज्यापासून भांडी, यंत्र, हत्यार इत्यादी बनविले जाते; ईश्वर के प्रति भक्ति होनी चाहिए; लोखंड हे माणसाला खूप उपयोगी आहे.
118;218;अनेक;प्रतिपक्षी;एक से अधिक;जो विरोधी पक्षात आहे तो; भारत में अनेक भाषाएँ बोली जाती हैं   /  बहुभाषी होने के अनेक फायदे हैं; संसदेत प्रतिपक्षी जमले होते.
119;219;प्रभामंडल;सूर्यवंश;देवताओं या दिव्य पुरुषों आदि के मुख के चारों ओर का वह प्रभापूर्ण मंडल जो चित्रों या मूर्तियों में दिखलाया जाता है;सूर्यापासून उत्पन्न झालेले, क्षत्रियांच्या दोन प्रसिद्ध कुळांपैकी एक कूळ; साधारण मनुष्यों के प्रभामंडल की दीप्ति क्षीण होने के कारण दिखाई नहीं पड़ती है; रामाचा जन्म सूर्यवंशात झाला होता
120;220;प्रेम;चंद्रवंश;वह मनोवृत्ति जो किसी काम, चीज, बात या व्यक्ति को बहुत अच्छा, प्रशंसनीय तथा सुखद समझकर सदा उसके साथ अपना घनिष्ठ संबंध बनाये रखना चाहती है या उसके पास रहने की प्रेरणा देती है;चंद्रापासून उत्पन्न झालेले, क्षत्रियांच्या दोन प्रसिद्ध कुळांपैकी एक; प्रेम में स्वार्थ का कोई स्थान नहीं होता  / उसे संगीत से अनुराग है; चंद्रवंशात अनेक पराक्रमी राजे झाले
121;221;स्नेह;सज्जन;अपने से छोटों, हमजोलियों आदि के प्रति हृदय में उठने वाला प्रेम;चांगल्या स्वभावाची व्यक्ती; चाचा नेहरू को बच्चों से बहुत स्नेह था; सज्जन सर्वांना आपलेसे करतात
122;222;प्रतिरूपी;दुर्जन;जो किसी का प्रतिरूप हो या जो रूप, आकार आदि में एक जैसा हो;दुष्ट व्यक्ती; उसने तीन प्रतिरूपी मूर्तियाँ खरीदी; दुर्जन कधीच कुणाचे भले करत नाहीत
123;223;अनुसार;नाव;के मत से या की दृष्टि से;एखाद्या वस्तू किंवा व्यक्तीला ओळखण्यासाठी दिला गेलेला एक विशिष्ट शब्द; वह मेरे अनुसार काम करना नहीं चाहता; माझ्या भावाचे नाव तुषार आहे
124;224;फालसई;उपाधी;फालसे के फल के रंग का;नावासोबत लावला जाणारा योग्यता,सम्मान इत्यादींसाठी वापरला जाणारा सुचक शब्द; मीरा ने फालसई साड़ी पहनी हुई है; श्यामला डॉक्टरेटची उपाधी मिळाली
125;225;अनुरोध;बुध;किसी बात के लिए विनयपूर्वक किया जानेवाला हठ;सूर्याच्या सर्वात जवळ असलेला सूर्यमालेतील पहिला ग्रह; किसी के अनुरोध को ठुकराना अच्छी बात नहीं; बुधाला नैसर्गिक उपग्रह नाहीत
126;226;गतावधिक;शुक्र;जिसके उपयोग की अवधि समाप्त हो चुकी हो;बुध व पृथ्वीच्या मधील सूर्यमालेतील एक ग्रह; गतावधिक दवाओं का उपयोग नहीं करना चाहिए; सकाळी व संध्याकाळी आकाशात शुक्र दिसतो
127;227;प्रार्थना;गुरू;किसी से कुछ करने के लिए नम्रतापूर्वक कहने की क्रिया;सूर्यमालेतील पाचवा, सर्वात मोठा ग्रह; चपरासी ने अधिकारी से छुट्टी के लिए प्रार्थना की; सर्व ग्रहांत गुरू हा सर्वात मोठा ग्रह आहे./ गुरू सर्वात वेगाने परिभ्रमण करतो.
128;228;याचिका;शनी;वह पत्र जिसमें किसी से कुछ याचना की गई हो;सूर्यमालेतील सहावा ग्रह; उसकी याचिका न्यायालय द्वारा खारिज़ कर दी गई; शनीला अठरा चंद्र आहेत./शनी हा पृथ्वीपासून खूप दूर आहे.
129;229;अनुवाद;नेपच्यून;एक भाषा में लिखी हुई चीज़ या कही हुई बात को दूसरी भाषा में लिखने या कहने का कार्य;सूर्यमालेतील आठवा ग्रह; उसने अनुवाद को अपना पेशा बनाया है; सूर्याभोवती फेरी पूर्ण करायला नेपच्यूनला 165 वर्षे लागतात
130;230;अनुवादित कृति;प्लूटो;अनुवाद की हुई कृति;सूर्यमालेतील ज्ञात असा सर्वात दूरचा ग्रह; यह राष्ट्रपति की अंग्रेज़ी पुस्तक की अनुवादित कृति है; प्लूटोचा शोध  मध्ये लागला.
131;231;व्याख्या;राज्य;किसी जटिल वाक्य आदि के अर्थ का स्पष्टीकरण;विशिष्ट अशा मर्यादांनी निश्चित केलेला व ज्यात राहणार्या लोकांची भाषा, राहणीमान इत्यादी दुसर्या भागाच्या लोकांपेक्षा वेगळी असते असा देशाचा एक भाग; संस्कृत श्लोकों की व्याख्या सबके बस की बात नहीं है; प्रत्येक प्रदेशाच्या लोकांची राहणी वेगवेगळी असते
132;232;विनिमय व्यापार;विभाग;ऐसा व्यापार जिसमें एक वस्तु के बदले दूसरी वस्तु दी जाती है या वस्तुओं का लेन-देन किया जाता है;अनेक जिल्हे मिळून बनलेला राज्याचा एक भाग; राम विनिमय व्यापार करता है; तो दहावीत मुंबई विभागातून प्रथम आला
133;233;कार्य आरंभ;जिल्हा;किसी कार्य के आरंभ होने की क्रिया;अनेक तालुके मिळून बनलेला राज्याचा एक भाग; मेरे दादाजी कार्य आरंभ से पहले गणेष जी की पूजा करते हैं; आमचे गाव इंदौर जिल्ह्यात येते
134;234;धर्म-कर्म;ओरडणे;ऐसे कर्म जो धर्म से संबंधित हों;संकटाच्या वेळी किंवा रागावून जोरात बोलणे; महात्मा लोग धर्म-कर्म में लीन हैं; समोर वाघ पाहून शेतकरी ओरडला
135;235;मंगलोत्सव;रडणे;वह उत्सव जो मंगल कार्य आदि के दौरान किया जाता है;दुःख झाल्याने डोळ्यातून पाणी काढणे; बेटे के जन्मदिवस पर उसने मंगलोत्सव का आयोजन किया; आपल्या आईपासून दूर झाल्यामुळे श्याम रडत होता
136;236;यजन;गाणे;यज्ञ करने की क्रिया;ताल व स्वरांच्या नियमानुसार कंठातून ध्वनी काढणे; हनुमान मंदिर में यजन शुरू है; स्पर्धेत एक लहान मुलगी छान गायली
137;237;संकल्पन;कण्हणे;संकल्प करने की क्रिया या भाव;वेदना सहन न झाल्यामुळे तोंडातून आपोआप बारीक आवाज येणे; संकल्पन के बाद वह दूने उत्साह से अपने कार्य में लग गया; पोटाच्या असह्य दुखण्यामुळे तो कण्हत होता
138;238;अनुसंधान;मुसमुसणे;किसी विषय का अच्छी तरह अनुशीलन करके उसके संबंध में नई बातों या तथ्यों का पता लगाने की क्रिया;हळूहळू रडणे; रोबोट वैज्ञानिक अनुसंधान की देन है; आपले दुःख कुणाला सांगता न आल्यामुळे ती एकटीच मुसमुसत होती
139;239;खोज;पाणी येणे;कोई चीज़ पाने या देखने के लिए पता लगाने की क्रिया कि वह कहाँ है और कैसी है;डोळ्यात पाणी येणे; कोलम्बस ने अमेरिका की खोज की; कांदा कापताना डोळ्यातून पाणी येते.
140;240;अनुकृत;विलाप करणे;किसी के अनुकरण पर बनाया गया;मोठ्याने रडून दुःख व्यक्त करणे; यह एक अनुकृत रचना है; दुर्योधनाच्या मृत्यूची वार्ता ऐकून गांधारीने विलाप केला
141;241;चिंतन;तालुका;विचार करने की क्रिया या भाव;राज्यकारभाराच्या दृष्टीने केलेल्या  जिल्ह्याचा एक विभाग; बहुत चिंतन के बाद हमने समस्या का हल ढूँढ़ निकाला; तालुकदार हा तालुक्याचा आधिकारी असतो
142;242;घृणा;वादविवाद करणे;वह मनोवृत्ति जो किसी को बहुत बुरा समझकर सदा उससे दूर रहने की प्रेरणा देती है;एखाद्या विषयाच्या साधकबाधक मुद्यावर बोलणे किंवा आपले मत मांडणे; जहाँ घृणा होती है वहाँ दया का अभाव होता हैं   /  उसने मुझे हक़ारत भरी नज़र से देखा; बराच वादविवाद करून शेवटी त्याने माझे मत मान्य केले
143;243;विरक्ति;वितंडवाद करणे;सांसारिक सुख-भोगों से मन भर जाने के कारण उनकी ओर प्रवृत्ति न रह जाने की अवस्था या भाव;अट्टहासाने खोटा पक्ष स्थापन करण्यासाठी वादविवाद करणे; विरक्ति मनुष्य को निर्भय बनाती है   /  मन उचाट हो गया है; उगाचच माझ्याशी वितंडवाद घालू नकोस
144;244;भिन्नरूपी;धमकावणे;जो प्रतिरूपी न हो;एखादी संभाव्य वाईट गोष्ट होण्यापूर्वी सूचना देऊन घाबरवणे; इस मंदिर में शिव की भिन्नरूपी प्रतिमाएँ हैं; काल त्याला काही गुंडांनी वाटेत गाठून धमकावले
145;245;अनुवादित;भावना व्यक्त करणे;अनुवाद किया हुआ;मनातील भावना एखाद्या माध्यमातून दर्शवणे; यह महाश्वेता देवी की अनुदित कृति है; कवितेत कवीने आपल्या भावना व्यकत केल्या आहेत
146;246;मौलिक कृति;अभिव्यक्त करणे;वह रचना जो किसी का अनुवाद, नकल या आधार पर न हो, बल्कि अपनी उद्भावना से निकली हो;एखादी गोष्ट इतरांच्या सन्मुख ठेवणे; गोदान प्रेमचंद की मौलिक कृति है; तो चित्राद्वारे आपले विचार अभिव्यक्त करतो
147;247;संदेश;सत्यवचनी;किसी उद्देश्य से कही या कहलाई हुई या लिखित या सांकेतिक कोई महत्वपूर्ण बात;खरे बोलणारा; अपने भाई की शादी का संदेश पाकर वह फूला नहीं समाया; सत्यवचनी राजा हरिश्चंद्राने सत्यासाठी आपले राज्य दान केले
148;248;साहित्यिक कृति;विश्वसनीय;साहित्य से संबंधित कृति;ज्याच्या प्रामाणिकपणावर भरवसा ठेवता येईल असा; तुलसीदास का राम चरित मानस विश्व प्रसिद्ध साहित्यिक कृति है; कलियुगात विश्वसनीय व्यक्ती मिळणे फार अवघड आहे.
149;249;स्पष्टीकरण;काल्पनिक;जो बात स्पष्ट होने से रह गई हो, उसे इस प्रकार स्पष्ट करने की क्रिया कि औरों का भ्रम दूर हो जाए;केवळ कल्पनेच्या पातळीवरील, वास्तवात नाही असा; मंत्रीजी के स्पष्टीकरण के पश्चात् विपक्षी नेता चुप हो गए   /  विपक्ष ने सरकार से उनकी आर्थिक नीति प्रस्ताव पर स्पष्टीकरण माँगा; लेखक आपल्या प्रतिभेने नवी काल्पनिक सृष्टी रचतो
150;250;क्रिया;बीड;व्याकरण में वह शब्द जिससे किसी व्यापार का होना या किया जाना सूचित होता है;अन्य धातू मिसळलेले, अशुद्ध लोखंड; इस अध्याय में क्रिया के ऊपर प्रकाश डाला गया है; बीडाचा तवा घावण करण्यासाठी वापरतात
151;251;आरंभ;पोलाद;किसी कार्य, घटना, व्यापार आदि का पहले वाला अंश या भाग;कार्बन घालून कठीण व लवचीक केलेले लोखंड; आरंभ ठीक हो तो अंत भी ठीक ही होता है; शस्त्रांची पाती पोलादाची असतात
152;252;एकताहीन;आडनाव;जिसमें एकता का अभाव हो;व्यक्तीचा वंश, गोत्र, वृत्ती, गाव इत्यादींचा वाचक, मुख्य नावाच्या शेवटी वापरण्यात येणारा शब्द; एकताहीन समाज विकास नहीं कर पाता है; तुझे आडनाव काय आहे?
153;253;अखाद्य वस्तु;टोपणनाव;वह वस्तु जो खाने के योग्य न हो;वास्तविक नावाव्यतिरिक्तचे असणारे नाव; उसने अखाद्य वस्तुओं को कचरे के डिब्बे में डाल दिया; माझ्या लहान भावाचे नाव चिन्मय व टोपणनाव चिंतू आहे.
154;254;अंजीर;एकूण गुण;गूलर की तरह का एक पेड़ जिसके फल मीठे होते हैं और खाये जाते हैं;एखाद्या परीक्षा इत्यादीतील गुणांची एकूण संख्या ज्या आधारे परीक्षार्थ्यांना गुण दिले जाते; मेरे घर के सामने अंजीर का एक बाग है; ह्या प्रश्नपत्रिकेचे एकूण गुण शंभर आहे.
155;255;अन्य;प्राप्तांक;इसको छोड़कर कोई और या दूसरा;परीक्षेत परीक्षार्थ्याला मिळालेले गुण; बढ़ती हुई जनसंख्या की समस्या के साथ अन्य समस्याएँ भी खड़ी हो गई हैं   /  मेरे साथ और लोग भी हैं; दहावीच्या परीक्षेत हिन्दीत माझे प्राप्तांक सत्तर टक्के होते
156;256;परजन;अपूर्णांक;अपने कुटुम्ब या समाज से बाहर का व्यक्ति;पुरा नसलेला अंक किंवा अंकाचा भाग; परजनों का भी आदर करना चाहिए; दोन दशांश पाच हा एक अपूर्णांक आहे
157;257;आर्यसमाज;छेद;एक धार्मिक समाज जिसके संस्थापक स्वामी दयानंद थे;अंशस्थानीय आकड्यास ज्या अंकाने भागायाचे तो अंक; आर्य समाज के लोग मूर्तिपूजा या पौराणिक रीतियाँ आदि नहीं मानते; चार भागिले दोन ह्यात दोन हा छेद आहे
158;258;वैकल्पिक;रोमन अंक;उन दो या कइयों में से कोई एक,जिसे अपनी इच्छा से ग्रहण किया जा सके;रोमन लिपीतील अंक; प्रश्न पत्र में दो अनिवार्य और चार वैकल्पिक प्रश्न हैं; या पुस्तकात टिपांना रोमन अंक दिले आहेत.
159;259;आविष्कार;लिपी;कोई नई वस्तु तैयार करने या नई बात ढूँढ़ निकालने की  क्रिया जो पहले किसी को मालूम न रही हो;चिन्हाद्वारे आशय किंवा ध्वनी लिहून दाखवण्याची विशिष्ट पद्धती; संगणक के आविष्कार ने समाज में एक बहुत बड़ा परिवर्तन ला दिया; मराठी देवनागरी लिपीत लिहिली जाते
160;260;विकलांग;स्वर;जिसके हाथ-पैर या शरीर के किसी अंग में विकृति हो या जो किसी अंग के न होने के कारण या उसके बेकार हो जाने के कारण या मानसिक कारणों से किसी काम को करने में असमर्थ हो ;ज्या वर्णांचा उच्चार दुसर्या वर्णाच्या साहाय्यावाचून होतो तो वर्ण; हमें विकलांग व्यक्तियों की मदद करनी चाहिए; मराठीत बारा स्वरे आहेत
161;261;औरस;व्यंजन;जो अपनी विवाहिता स्त्री से उत्पन्न हो;ज्या वर्णाचा उच्चार दुसर्या वर्णांच्या साहाय्यावाचून होत नाही तो वर्ण; दानवीर कर्ण औरस पुत्र नहीं था; मराठीत चौतीस व्यंजने आहेत
162;262;निजी;संयुक्त वर्ण;जो निज का या अपना हो या जिस पर अपना अधिकार हो;दोन किंवा अधिक व्यंजनास पुढे एखादे अक्षर जोडल्याने अथवा दोन किंवा दोहोंपेक्षा अधिक व्यंजने एकत्र जोडून मग त्यास स्वराचायोग केल्याने बनलेला वर्णसमूह; यह मेरी निजी संपत्ति है; क्व आणि प्य ही संयुक्त वर्णाची उदाहरणे आहेत
163;263;null;उपास्थी;null;अर्धपारदर्शक व तंतुमय अशी निळ्या वा राखाडी रंगाची ऊती;null; उपास्थीचे तीन प्रकार असतात.
164;264;मौलिक;चित्रलिपी;जो किसी के अनुवाद, नकल या आधार पर न होकर अपनी उद्भावना से निकला हो;ज्या लिपीतली चिन्हे चित्ररूपात असतात ती लिपी; यह मेरी मौलिक रचना है; जपानी लिपी ही चित्रलिपी आहे
165;265;रिश्तेदार;उंचसखल;वह व्यक्ति जिससे कोई रिश्ता हो;सपाट नसलेला; मेरे एक रिश्तेदार दिल्ली में रहते हैं; उंचसखल वाटेवर वाहन चालवणे अवघड आहे
166;266;व्यक्तिगत;द्राक्षाचा;किसी व्यक्ति से संबंध रखनेवाला;द्राक्षापासून तयार केलेला; यह मेरा वैयक्तिक मामला है; तो द्राक्षाची दारू पित आहे.
167;267;स्वजनीय;श्रोणी;जो अपनों से संबंधित हो या अपनों का;कमरेखालील आणि मांड्यावरचा पार्श्वभाग; यह स्वजनीय मामला है; दुर्घटनेत त्याच्या श्रोणीला मार बसला.
168;268;स्वदेशी;कणा;जो अपने देश में उत्पन्न या बना हुआ हो;पाठीच्या मध्यभागी असलेले मज्जातंतूंनी बनलेले एक लांब हाड; स्वदेशी वस्तुओं का प्रयोग करना चाहिए; आसनात बसल्यानंतर कणा ताठ ठेवावा./माणूस हा पृष्ठवंश असलेला प्राणी आहे.
169;269;स्वपक्षीय;क्षमता;जो अपने पक्ष से संबंधित हो या अपने पक्ष का हो;एखादे काम वा क्रिया ज्याद्वारे शक्य होते तो पदार्थाच्या ठिकाणी असलेला गुणधर्म; यह स्वपक्षीय मामला है; आपण आपली क्षमता ओळखली पाहिजे.
170;270;बदनामी;तोंड;कुख्यात होने की अवस्था या भाव;अन्नग्रहण, बोलणे इत्यादी कामे करण्यास उपयोगी पडणारा प्राण्यांच्या शरीरातील एक अवयव; डाकू के रूप में रत्नाकर को जितनी बदनामी मिली,उससे अधिक ऋषि वाल्मीकि के रूप में प्रसिद्धि; त्याने लाडू उचलून तोंडात घातला.
171;271;अपराध;दात;कोई ऐसा काम जो किसी विधि या विधान के विरुद्ध हो और जिसके लिए कर्ता को दंड मिल सकता हो;पृष्ठवंशीय प्राण्यांच्या तोंडात चावण्यासाठी किंवा संरक्षणासाठी असणारी लहान आकाराची हाडासारखी ओळीबद्ध संरचना; बाल श्रमिक से काम कराना एक अपराध है; रोज सकाळी दात घासावेत
